0.0799698531627655,-2.673056364059448,-0.3611940443515778
0.07253140211105347,-2.669995784759521,-0.3680507242679596
0.05791285261511803,-2.663704872131348,-0.3814823627471924
0.0366203710436821,-2.653860569000244,-0.4009386003017426
0.009374920278787613,-2.640013694763184,-0.4256379902362823
-0.02294216491281986,-2.62162971496582,-0.4546285569667816
-0.05934688821434975,-2.598138093948364,-0.4868534505367279
-0.09880106151103973,-2.568987607955933,-0.5212083458900452
-0.1402535736560822,-2.533703804016113,-0.556591808795929
-0.1826746910810471,-2.491936445236206,-0.5919474959373474
-0.2250764071941376,-2.443496227264404,-0.626289963722229
-0.266520082950592,-2.38837194442749,-0.6587152481079102
-0.3061242401599884,-2.326732158660889,-0.6884081363677979
-0.3430773317813873,-2.258908748626709,-0.7146515250205994
-0.3766478896141052,-2.185373783111572,-0.7368317842483521
-0.4061890840530396,-2.106713056564331,-0.7544378638267517
-0.4311455488204956,-2.023596525192261,-0.7670618295669556
-0.4510631561279297,-1.936747193336487,-0.7744026184082031
-0.4655939042568207,-1.84690797328949,-0.7762629985809326
-0.474494993686676,-1.754808187484741,-0.7725422382354736
-0.4776331186294556,-1.661141157150269,-0.7632343769073486
-0.4749968349933624,-1.566552400588989,-0.7484365105628967
-0.4667086005210876,-1.471641421318054,-0.7283593416213989
-0.4530336260795593,-1.376967310905457,-0.7033336758613586
-0.4343896806240082,-1.283049941062927,-0.6738181710243225
-0.4113517999649048,-1.190362334251404,-0.6403985619544983
-0.3846316337585449,-1.099312782287598,-0.6037611961364746
-0.3550217747688293,-1.010225176811218,-0.5646313428878784
-0.3233228921890259,-0.9233230948448181,-0.5236977338790894
-0.2902826368808746,-0.8387237191200256,-0.4815543591976166
-0.2565640807151794,-0.7564411163330078,-0.4386788010597229
-0.2227435111999512,-0.6763980984687805,-0.3954461514949799
-0.189326286315918,-0.5984399914741516,-0.3521608412265778
-0.1567663848400116,-0.5223486423492432,-0.3090871572494507
-0.1254794895648956,-0.4478573501110077,-0.2664687633514404
-0.0958477109670639,-0.3746677339076996,-0.2245445251464844
-0.06821815669536591,-0.3024700582027435,-0.1835690587759018
-0.04289711266756058,-0.2309625297784805,-0.1438326835632324
-0.02014268562197685,-0.1598666608333588,-0.1056656390428543
-0.0001641609997022897,-0.08893714100122452,-0.06942368298768997
0.01686504110693932,-0.01796681806445122,-0.03546842560172081
0.03078749775886536,0.0532107837498188,-0.004152609035372734
0.04145139828324318,0.124717079102993,0.02419273369014263
0.0487159825861454,0.1966196745634079,0.04927265644073486
0.05246126279234886,0.2689223289489746,0.07083703577518463
0.05259017646312714,0.3415595591068268,0.08867789059877396
0.04902669042348862,0.4143988490104675,0.1026226729154587
0.04171864315867424,0.4872466027736664,0.112533301115036
0.03064220771193504,0.5598528981208801,0.1183075308799744
0.01579970493912697,0.6319125890731812,0.1198739930987358
-0.002784635871648788,0.7030653357505798,0.1171855106949806
-0.02505761384963989,0.7728956937789917,0.1102240309119225
-0.05091814696788788,0.8409391045570374,0.09901845455169678
-0.08019991964101791,0.906696081161499,0.08366256952285767
