DataPoint,Wavelength_1_Left Hand_,Wavelength_1_Right Hand_,Wavelength_1__,Wavelength_1__,Wavelength_1__,Wavelength_2_Left Hand_,Wavelength_2_Right Hand_,Wavelength_2__,Wavelength_2__,Wavelength_2__,Wavelength_3_Left Hand_,Wavelength_3_Right Hand_,Wavelength_3__,Wavelength_3__,Wavelength_3__
1370,-0.127154,0,1,0,0,-0.127154,0,1,0,0,-0.127154,0,1,0,0
1371,-0.127716,0,1,0,0,-0.127716,0,1,0,0,-0.127716,0,1,0,0
1372,-0.128222,0,1,0,0,-0.128222,0,1,0,0,-0.128222,0,1,0,0
1373,-0.128672,0,1,0,0,-0.128672,0,1,0,0,-0.128672,0,1,0,0
1374,-0.129068,0,1,0,0,-0.129068,0,1,0,0,-0.129068,0,1,0,0
1375,-0.129412,0,1,0,0,-0.129412,0,1,0,0,-0.129412,0,1,0,0
1376,-0.129704,0,1,0,0,-0.129704,0,1,0,0,-0.129704,0,1,0,0
1377,-0.129946,0,1,0,0,-0.129946,0,1,0,0,-0.129946,0,1,0,0
1378,-0.13014,0,1,0,0,-0.13014,0,1,0,0,-0.13014,0,1,0,0
1379,-0.130285,0,1,0,0,-0.130285,0,1,0,0,-0.130285,0,1,0,0
1380,-0.130385,0,1,0,0,-0.130385,0,1,0,0,-0.130385,0,1,0,0
1381,-0.130439,0,1,0,0,-0.130439,0,1,0,0,-0.130439,0,1,0,0
1382,-0.130449,0,1,0,0,-0.130449,0,1,0,0,-0.130449,0,1,0,0
1383,-0.130415,0,1,0,0,-0.130415,0,1,0,0,-0.130415,0,1,0,0
1384,-0.13034,0,1,0,0,-0.13034,0,1,0,0,-0.13034,0,1,0,0
1385,-0.130225,0,1,0,0,-0.130225,0,1,0,0,-0.130225,0,1,0,0
1386,-0.130069,0,1,0,0,-0.130069,0,1,0,0,-0.130069,0,1,0,0
1387,-0.129875,0,1,0,0,-0.129875,0,1,0,0,-0.129875,0,1,0,0
1388,-0.129644,0,1,0,0,-0.129644,0,1,0,0,-0.129644,0,1,0,0
1389,-0.129376,0,1,0,0,-0.129376,0,1,0,0,-0.129376,0,1,0,0
1390,-0.129072,0,1,0,0,-0.129072,0,1,0,0,-0.129072,0,1,0,0
1391,-0.128734,0,1,0,0,-0.128734,0,1,0,0,-0.128734,0,1,0,0
1392,-0.128363,0,1,0,0,-0.128363,0,1,0,0,-0.128363,0,1,0,0
1393,-0.127959,0,1,0,0,-0.127959,0,1,0,0,-0.127959,0,1,0,0
1394,-0.127524,0,1,0,0,-0.127524,0,1,0,0,-0.127524,0,1,0,0
1395,-0.127058,0,1,0,0,-0.127058,0,1,0,0,-0.127058,0,1,0,0
1396,-0.126563,0,1,0,0,-0.126563,0,1,0,0,-0.126563,0,1,0,0
1397,-0.126039,0,1,0,0,-0.126039,0,1,0,0,-0.126039,0,1,0,0
1398,-0.125487,0,1,0,0,-0.125487,0,1,0,0,-0.125487,0,1,0,0
1399,-0.124909,0,1,0,0,-0.124909,0,1,0,0,-0.124909,0,1,0,0
1400,-0.124304,0,1,0,0,-0.124304,0,1,0,0,-0.124304,0,1,0,0
1401,-0.123675,0,1,0,0,-0.123675,0,1,0,0,-0.123675,0,1,0,0
1402,-0.123021,0,1,0,0,-0.123021,0,1,0,0,-0.123021,0,1,0,0
1403,-0.122344,0,1,0,0,-0.122344,0,1,0,0,-0.122344,0,1,0,0
1404,-0.121644,0,1,0,0,-0.121644,0,1,0,0,-0.121644,0,1,0,0
1405,-0.120923,0,1,0,0,-0.120923,0,1,0,0,-0.120923,0,1,0,0
1406,-0.120181,0,1,0,0,-0.120181,0,1,0,0,-0.120181,0,1,0,0
1407,-0.119418,0,1,0,0,-0.119418,0,1,0,0,-0.119418,0,1,0,0
1408,-0.118637,0,1,0,0,-0.118637,0,1,0,0,-0.118637,0,1,0,0
1409,-0.117837,0,1,0,0,-0.117837,0,1,0,0,-0.117837,0,1,0,0
1410,-0.117019,0,1,0,0,-0.117019,0,1,0,0,-0.117019,0,1,0,0
1411,-0.116184,0,1,0,0,-0.116184,0,1,0,0,-0.116184,0,1,0,0
1412,-0.115333,0,1,0,0,-0.115333,0,1,0,0,-0.115333,0,1,0,0
1413,-0.114466,0,1,0,0,-0.114466,0,1,0,0,-0.114466,0,1,0,0
1414,-0.113584,0,1,0,0,-0.113584,0,1,0,0,-0.113584,0,1,0,0
1415,-0.112688,0,1,0,0,-0.112688,0,1,0,0,-0.112688,0,1,0,0
1416,-0.111779,0,1,0,0,-0.111779,0,1,0,0,-0.111779,0,1,0,0
1417,-0.110857,0,1,0,0,-0.110857,0,1,0,0,-0.110857,0,1,0,0
1418,-0.109923,0,1,0,0,-0.109923,0,1,0,0,-0.109923,0,1,0,0
1419,-0.108977,0,1,0,0,-0.108977,0,1,0,0,-0.108977,0,1,0,0
1420,-0.10802,0,1,0,0,-0.10802,0,1,0,0,-0.10802,0,1,0,0
1421,-0.107054,0,1,0,0,-0.107054,0,1,0,0,-0.107054,0,1,0,0
1422,-0.106077,0,1,0,0,-0.106077,0,1,0,0,-0.106077,0,1,0,0
1423,-0.105092,0,1,0,0,-0.105092,0,1,0,0,-0.105092,0,1,0,0
1424,-0.104098,0,1,0,0,-0.104098,0,1,0,0,-0.104098,0,1,0,0
1425,-0.103096,0,1,0,0,-0.103096,0,1,0,0,-0.103096,0,1,0,0
1426,-0.102088,0,1,0,0,-0.102088,0,1,0,0,-0.102088,0,1,0,0
1427,-0.101072,0,1,0,0,-0.101072,0,1,0,0,-0.101072,0,1,0,0
1428,-0.10005,0,1,0,0,-0.10005,0,1,0,0,-0.10005,0,1,0,0
1429,-0.0990229,0,1,0,0,-0.0990229,0,1,0,0,-0.0990229,0,1,0,0
1430,-0.0979905,0,1,0,0,-0.0979905,0,1,0,0,-0.0979905,0,1,0,0
1431,-0.0969536,0,1,0,0,-0.0969536,0,1,0,0,-0.0969536,0,1,0,0
1432,-0.0959125,0,1,0,0,-0.0959125,0,1,0,0,-0.0959125,0,1,0,0
1433,-0.0948679,0,1,0,0,-0.0948679,0,1,0,0,-0.0948679,0,1,0,0
1434,-0.0938202,0,1,0,0,-0.0938202,0,1,0,0,-0.0938202,0,1,0,0
1435,-0.0927699,0,1,0,0,-0.0927699,0,1,0,0,-0.0927699,0,1,0,0
1436,-0.0917174,0,1,0,0,-0.0917174,0,1,0,0,-0.0917174,0,1,0,0
1437,-0.0906632,0,1,0,0,-0.0906632,0,1,0,0,-0.0906632,0,1,0,0
1438,-0.0896078,0,1,0,0,-0.0896078,0,1,0,0,-0.0896078,0,1,0,0
1439,-0.0885514,0,1,0,0,-0.0885514,0,1,0,0,-0.0885514,0,1,0,0
1440,-0.0874947,0,1,0,0,-0.0874947,0,1,0,0,-0.0874947,0,1,0,0
1441,-0.086438,0,1,0,0,-0.086438,0,1,0,0,-0.086438,0,1,0,0
1442,-0.0853816,0,1,0,0,-0.0853816,0,1,0,0,-0.0853816,0,1,0,0
1443,-0.084326,0,1,0,0,-0.084326,0,1,0,0,-0.084326,0,1,0,0
1444,-0.0832715,0,1,0,0,-0.0832715,0,1,0,0,-0.0832715,0,1,0,0
1445,-0.0822186,0,1,0,0,-0.0822186,0,1,0,0,-0.0822186,0,1,0,0
1446,-0.0811675,0,1,0,0,-0.0811675,0,1,0,0,-0.0811675,0,1,0,0
1447,-0.0801186,0,1,0,0,-0.0801186,0,1,0,0,-0.0801186,0,1,0,0
1448,-0.0790723,0,1,0,0,-0.0790723,0,1,0,0,-0.0790723,0,1,0,0
1449,-0.0780289,0,1,0,0,-0.0780289,0,1,0,0,-0.0780289,0,1,0,0
1450,-0.0769887,0,1,0,0,-0.0769887,0,1,0,0,-0.0769887,0,1,0,0
1451,-0.0759519,0,1,0,0,-0.0759519,0,1,0,0,-0.0759519,0,1,0,0
1452,-0.074919,0,1,0,0,-0.074919,0,1,0,0,-0.074919,0,1,0,0
1453,-0.0738902,0,1,0,0,-0.0738902,0,1,0,0,-0.0738902,0,1,0,0
1454,-0.0728657,0,1,0,0,-0.0728657,0,1,0,0,-0.0728657,0,1,0,0
1455,-0.0718459,0,1,0,0,-0.0718459,0,1,0,0,-0.0718459,0,1,0,0
1456,-0.070831,0,1,0,0,-0.070831,0,1,0,0,-0.070831,0,1,0,0
1457,-0.0698212,0,1,0,0,-0.0698212,0,1,0,0,-0.0698212,0,1,0,0
1458,-0.0688169,0,1,0,0,-0.0688169,0,1,0,0,-0.0688169,0,1,0,0
1459,-0.0678182,0,1,0,0,-0.0678182,0,1,0,0,-0.0678182,0,1,0,0
1460,-0.0668253,0,1,0,0,-0.0668253,0,1,0,0,-0.0668253,0,1,0,0
1461,-0.0658385,0,1,0,0,-0.0658385,0,1,0,0,-0.0658385,0,1,0,0
1462,-0.064858,0,1,0,0,-0.064858,0,1,0,0,-0.064858,0,1,0,0
1463,-0.063884,0,1,0,0,-0.063884,0,1,0,0,-0.063884,0,1,0,0
1464,-0.0629167,0,1,0,0,-0.0629167,0,1,0,0,-0.0629167,0,1,0,0
1465,-0.0619563,0,1,0,0,-0.0619563,0,1,0,0,-0.0619563,0,1,0,0
1466,-0.0610029,0,1,0,0,-0.0610029,0,1,0,0,-0.0610029,0,1,0,0
1467,-0.0600567,0,1,0,0,-0.0600567,0,1,0,0,-0.0600567,0,1,0,0
1468,-0.0591179,0,1,0,0,-0.0591179,0,1,0,0,-0.0591179,0,1,0,0
1469,-0.0581866,0,1,0,0,-0.0581866,0,1,0,0,-0.0581866,0,1,0,0
1470,-0.057263,0,1,0,0,-0.057263,0,1,0,0,-0.057263,0,1,0,0
1471,-0.0563472,0,1,0,0,-0.0563472,0,1,0,0,-0.0563472,0,1,0,0
1472,-0.0554394,0,1,0,0,-0.0554394,0,1,0,0,-0.0554394,0,1,0,0
1473,-0.0545396,0,1,0,0,-0.0545396,0,1,0,0,-0.0545396,0,1,0,0
1474,-0.053648,0,1,0,0,-0.053648,0,1,0,0,-0.053648,0,1,0,0
1475,-0.0527647,0,1,0,0,-0.0527647,0,1,0,0,-0.0527647,0,1,0,0
1476,-0.0518898,0,1,0,0,-0.0518898,0,1,0,0,-0.0518898,0,1,0,0
1477,-0.0510234,0,1,0,0,-0.0510234,0,1,0,0,-0.0510234,0,1,0,0
1478,-0.0501656,0,1,0,0,-0.0501656,0,1,0,0,-0.0501656,0,1,0,0
1479,-0.0493165,0,1,0,0,-0.0493165,0,1,0,0,-0.0493165,0,1,0,0
1480,-0.0484761,0,1,0,0,-0.0484761,0,1,0,0,-0.0484761,0,1,0,0
1481,-0.0476445,0,1,0,0,-0.0476445,0,1,0,0,-0.0476445,0,1,0,0
1482,-0.0468218,0,1,0,0,-0.0468218,0,1,0,0,-0.0468218,0,1,0,0
1483,-0.0460081,0,1,0,0,-0.0460081,0,1,0,0,-0.0460081,0,1,0,0
1484,-0.0452034,0,1,0,0,-0.0452034,0,1,0,0,-0.0452034,0,1,0,0
1485,-0.0444077,0,1,0,0,-0.0444077,0,1,0,0,-0.0444077,0,1,0,0
1486,-0.0436211,0,1,0,0,-0.0436211,0,1,0,0,-0.0436211,0,1,0,0
1487,-0.0428436,0,1,0,0,-0.0428436,0,1,0,0,-0.0428436,0,1,0,0
1488,-0.0420753,0,1,0,0,-0.0420753,0,1,0,0,-0.0420753,0,1,0,0
1489,-0.0413162,0,1,0,0,-0.0413162,0,1,0,0,-0.0413162,0,1,0,0
1490,-0.0405663,0,1,0,0,-0.0405663,0,1,0,0,-0.0405663,0,1,0,0
1491,-0.0398257,0,1,0,0,-0.0398257,0,1,0,0,-0.0398257,0,1,0,0
1492,-0.0390943,0,1,0,0,-0.0390943,0,1,0,0,-0.0390943,0,1,0,0
1493,-0.0383721,0,1,0,0,-0.0383721,0,1,0,0,-0.0383721,0,1,0,0
1494,-0.0376592,0,1,0,0,-0.0376592,0,1,0,0,-0.0376592,0,1,0,0
1495,-0.0369555,0,1,0,0,-0.0369555,0,1,0,0,-0.0369555,0,1,0,0
1496,-0.0362611,0,1,0,0,-0.0362611,0,1,0,0,-0.0362611,0,1,0,0
1497,-0.035576,0,1,0,0,-0.035576,0,1,0,0,-0.035576,0,1,0,0
1498,-0.0349001,0,1,0,0,-0.0349001,0,1,0,0,-0.0349001,0,1,0,0
1499,-0.0342334,0,1,0,0,-0.0342334,0,1,0,0,-0.0342334,0,1,0,0
1500,-0.0335759,0,1,0,0,-0.0335759,0,1,0,0,-0.0335759,0,1,0,0
1501,-0.0329275,0,1,0,0,-0.0329275,0,1,0,0,-0.0329275,0,1,0,0
1502,-0.0322884,0,1,0,0,-0.0322884,0,1,0,0,-0.0322884,0,1,0,0
1503,-0.0316583,0,1,0,0,-0.0316583,0,1,0,0,-0.0316583,0,1,0,0
1504,-0.0310373,0,1,0,0,-0.0310373,0,1,0,0,-0.0310373,0,1,0,0
1505,-0.0304254,0,1,0,0,-0.0304254,0,1,0,0,-0.0304254,0,1,0,0
1506,-0.0298224,4.84651e-10,1,0,0,-0.0298224,4.84651e-10,1,0,0,-0.0298224,4.84651e-10,1,0,0
1507,-0.0292285,1.50757e-08,1,0,0,-0.0292285,1.50757e-08,1,0,0,-0.0292285,1.50757e-08,1,0,0
1508,-0.0286434,1.1932e-07,1,0,0,-0.0286434,1.1932e-07,1,0,0,-0.0286434,1.1932e-07,1,0,0
1509,-0.0280672,5.32609e-07,1,0,0,-0.0280672,5.32609e-07,1,0,0,-0.0280672,5.32609e-07,1,0,0
1510,-0.0274999,1.71923e-06,1,0,0,-0.0274999,1.71923e-06,1,0,0,-0.0274999,1.71923e-06,1,0,0
1511,-0.0269413,4.49719e-06,1,0,0,-0.0269413,4.49719e-06,1,0,0,-0.0269413,4.49719e-06,1,0,0
1512,-0.0263914,1.01461e-05,1,0,0,-0.0263914,1.01461e-05,1,0,0,-0.0263914,1.01461e-05,1,0,0
1513,-0.0258502,2.0508e-05,1,0,0,-0.0258502,2.0508e-05,1,0,0,-0.0258502,2.0508e-05,1,0,0
1514,-0.0253175,3.80753e-05,1,0,0,-0.0253175,3.80753e-05,1,0,0,-0.0253175,3.80753e-05,1,0,0
1515,-0.0247934,6.60652e-05,1,0,0,-0.0247934,6.60652e-05,1,0,0,-0.0247934,6.60652e-05,1,0,0
1516,-0.0242778,0.000108476,1,0,0,-0.0242778,0.000108476,1,0,0,-0.0242778,0.000108476,1,0,0
1517,-0.0237706,0.000170124,1,0,0,-0.0237706,0.000170124,1,0,0,-0.0237706,0.000170124,1,0,0
1518,-0.0232717,0.00025667,1,0,0,-0.0232717,0.00025667,1,0,0,-0.0232717,0.00025667,1,0,0
1519,-0.022781,0.000374613,1,0,0,-0.022781,0.000374613,1,0,0,-0.022781,0.000374613,1,0,0
1520,-0.0222986,0.000531288,1,0,0,-0.0222986,0.000531288,1,0,0,-0.0222986,0.000531288,1,0,0
1521,-0.0218243,0.000734828,1,0,0,-0.0218243,0.000734828,1,0,0,-0.0218243,0.000734828,1,0,0
1522,-0.021358,0.000994128,1,0,0,-0.021358,0.000994128,1,0,0,-0.021358,0.000994128,1,0,0
1523,-0.0208997,0.00131879,1,0,0,-0.0208997,0.00131879,1,0,0,-0.0208997,0.00131879,1,0,0
1524,-0.0204493,0.00171905,1,0,0,-0.0204493,0.00171905,1,0,0,-0.0204493,0.00171905,1,0,0
1525,-0.0200067,0.00220572,1,0,0,-0.0200067,0.00220572,1,0,0,-0.0200067,0.00220572,1,0,0
1526,-0.0195719,0.00279008,1,0,0,-0.0195719,0.00279008,1,0,0,-0.0195719,0.00279008,1,0,0
1527,-0.0191447,0.00348385,1,0,0,-0.0191447,0.00348385,1,0,0,-0.0191447,0.00348385,1,0,0
1528,-0.0187251,0.00429901,1,0,0,-0.0187251,0.00429901,1,0,0,-0.0187251,0.00429901,1,0,0
1529,-0.018313,0.0052478,1,0,0,-0.018313,0.0052478,1,0,0,-0.018313,0.0052478,1,0,0
1530,-0.0179083,0.00634257,1,0,0,-0.0179083,0.00634257,1,0,0,-0.0179083,0.00634257,1,0,0
1531,-0.017511,0.00759571,1,0,0,-0.017511,0.00759571,1,0,0,-0.017511,0.00759571,1,0,0
1532,-0.0171209,0.00901953,1,0,0,-0.0171209,0.00901953,1,0,0,-0.0171209,0.00901953,1,0,0
1533,-0.016738,0.0106262,1,0,0,-0.016738,0.0106262,1,0,0,-0.016738,0.0106262,1,0,0
1534,-0.0163621,0.0124278,1,0,0,-0.0163621,0.0124278,1,0,0,-0.0163621,0.0124278,1,0,0
1535,-0.0159933,0.0144358,1,0,0,-0.0159933,0.0144358,1,0,0,-0.0159933,0.0144358,1,0,0
1536,-0.0156313,0.0166616,1,0,0,-0.0156313,0.0166616,1,0,0,-0.0156313,0.0166616,1,0,0
1537,-0.0152762,0.0191159,1,0,0,-0.0152762,0.0191159,1,0,0,-0.0152762,0.0191159,1,0,0
1538,-0.0149278,0.021809,1,0,0,-0.0149278,0.021809,1,0,0,-0.0149278,0.021809,1,0,0
1539,-0.0145816,0.0247506,1,0,0,-0.0145816,0.0247506,1,0,0,-0.0145816,0.0247506,1,0,0
1540,-0.0142422,0.0279499,1,0,0,-0.0142422,0.0279499,1,0,0,-0.0142422,0.0279499,1,0,0
1541,-0.0139094,0.031415,1,0,0,-0.0139094,0.031415,1,0,0,-0.0139094,0.031415,1,0,0
1542,-0.0135831,0.0351538,1,0,0,-0.0135831,0.0351538,1,0,0,-0.0135831,0.0351538,1,0,0
1543,-0.0132632,0.039173,1,0,0,-0.0132632,0.039173,1,0,0,-0.0132632,0.039173,1,0,0
1544,-0.0129497,0.0434789,1,0,0,-0.0129497,0.0434789,1,0,0,-0.0129497,0.0434789,1,0,0
1545,-0.0126424,0.0480766,1,0,0,-0.0126424,0.0480766,1,0,0,-0.0126424,0.0480766,1,0,0
1546,-0.0123412,0.0529707,1,0,0,-0.0123412,0.0529707,1,0,0,-0.0123412,0.0529707,1,0,0
1547,-0.0120462,0.0581647,1,0,0,-0.0120462,0.0581647,1,0,0,-0.0120462,0.0581647,1,0,0
1548,-0.0117571,0.0636615,1,0,0,-0.0117571,0.0636615,1,0,0,-0.0117571,0.0636615,1,0,0
1549,-0.0114739,0.069463,1,0,0,-0.0114739,0.069463,1,0,0,-0.0114739,0.069463,1,0,0
1550,-0.0111965,0.0755702,1,0,0,-0.0111965,0.0755702,1,0,0,-0.0111965,0.0755702,1,0,0
1551,-0.0109248,0.0819835,1,0,0,-0.0109248,0.0819835,1,0,0,-0.0109248,0.0819835,1,0,0
1552,-0.0106587,0.0887022,1,0,0,-0.0106587,0.0887022,1,0,0,-0.0106587,0.0887022,1,0,0
1553,-0.0103981,0.0957251,1,0,0,-0.0103981,0.0957251,1,0,0,-0.0103981,0.0957251,1,0,0
1554,-0.010143,0.10305,1,0,0,-0.010143,0.10305,1,0,0,-0.010143,0.10305,1,0,0
1555,-0.00989329,0.110674,1,0,0,-0.00989329,0.110674,1,0,0,-0.00989329,0.110674,1,0,0
1556,-0.00964882,0.118593,1,0,0,-0.00964882,0.118593,1,0,0,-0.00964882,0.118593,1,0,0
1557,-0.00940953,0.126803,1,0,0,-0.00940953,0.126803,1,0,0,-0.00940953,0.126803,1,0,0
1558,-0.00917534,0.135299,1,0,0,-0.00917534,0.135299,1,0,0,-0.00917534,0.135299,1,0,0
1559,-0.00894616,0.144076,1,0,0,-0.00894616,0.144076,1,0,0,-0.00894616,0.144076,1,0,0
1560,-0.00872192,0.153126,1,0,0,-0.00872192,0.153126,1,0,0,-0.00872192,0.153126,1,0,0
1561,-0.00850252,0.162444,1,0,0,-0.00850252,0.162444,1,0,0,-0.00850252,0.162444,1,0,0
1562,-0.00828789,0.172022,1,0,0,-0.00828789,0.172022,1,0,0,-0.00828789,0.172022,1,0,0
1563,-0.00807794,0.181851,1,0,0,-0.00807794,0.181851,1,0,0,-0.00807794,0.181851,1,0,0
1564,-0.00787258,0.191924,1,0,0,-0.00787258,0.191924,1,0,0,-0.00787258,0.191924,1,0,0
1565,-0.00767175,0.202232,1,0,0,-0.00767175,0.202232,1,0,0,-0.00767175,0.202232,1,0,0
1566,-0.00747536,0.212765,1,0,0,-0.00747536,0.212765,1,0,0,-0.00747536,0.212765,1,0,0
1567,-0.00728334,0.223514,1,0,0,-0.00728334,0.223514,1,0,0,-0.00728334,0.223514,1,0,0
1568,-0.00709559,0.234469,1,0,0,-0.00709559,0.234469,1,0,0,-0.00709559,0.234469,1,0,0
1569,-0.00691205,0.245621,1,0,0,-0.00691205,0.245621,1,0,0,-0.00691205,0.245621,1,0,0
1570,-0.00673265,0.256958,1,0,0,-0.00673265,0.256958,1,0,0,-0.00673265,0.256958,1,0,0
1571,-0.00655729,0.26847,1,0,0,-0.00655729,0.26847,1,0,0,-0.00655729,0.26847,1,0,0
1572,-0.00638591,0.280147,1,0,0,-0.00638591,0.280147,1,0,0,-0.00638591,0.280147,1,0,0
1573,-0.00621844,0.291977,1,0,0,-0.00621844,0.291977,1,0,0,-0.00621844,0.291977,1,0,0
1574,-0.0060548,0.303951,1,0,0,-0.0060548,0.303951,1,0,0,-0.0060548,0.303951,1,0,0
1575,-0.00589492,0.316056,1,0,0,-0.00589492,0.316056,1,0,0,-0.00589492,0.316056,1,0,0
1576,-0.00573873,0.328281,1,0,0,-0.00573873,0.328281,1,0,0,-0.00573873,0.328281,1,0,0
1577,-0.00558615,0.340616,1,0,0,-0.00558615,0.340616,1,0,0,-0.00558615,0.340616,1,0,0
1578,-0.00543713,0.35305,1,0,0,-0.00543713,0.35305,1,0,0,-0.00543713,0.35305,1,0,0
1579,-0.00529158,0.365571,1,0,0,-0.00529158,0.365571,1,0,0,-0.00529158,0.365571,1,0,0
1580,-0.00514944,0.378169,1,0,0,-0.00514944,0.378169,1,0,0,-0.00514944,0.378169,1,0,0
1581,-0.00501064,0.390833,1,0,0,-0.00501064,0.390833,1,0,0,-0.00501064,0.390833,1,0,0
1582,-0.00487513,0.403553,1,0,0,-0.00487513,0.403553,1,0,0,-0.00487513,0.403553,1,0,0
1583,-0.00474282,0.416316,1,0,0,-0.00474282,0.416316,1,0,0,-0.00474282,0.416316,1,0,0
1584,-0.00461366,0.429115,1,0,0,-0.00461366,0.429115,1,0,0,-0.00461366,0.429115,1,0,0
1585,-0.00448759,0.441937,1,0,0,-0.00448759,0.441937,1,0,0,-0.00448759,0.441937,1,0,0
1586,-0.00436454,0.454773,1,0,0,-0.00436454,0.454773,1,0,0,-0.00436454,0.454773,1,0,0
1587,-0.00424445,0.467614,1,0,0,-0.00424445,0.467614,1,0,0,-0.00424445,0.467614,1,0,0
1588,-0.00412726,0.480449,1,0,0,-0.00412726,0.480449,1,0,0,-0.00412726,0.480449,1,0,0
1589,-0.00401291,0.49327,1,0,0,-0.00401291,0.49327,1,0,0,-0.00401291,0.49327,1,0,0
1590,-0.00390134,0.506067,1,0,0,-0.00390134,0.506067,1,0,0,-0.00390134,0.506067,1,0,0
1591,-0.00379249,0.518831,1,0,0,-0.00379249,0.518831,1,0,0,-0.00379249,0.518831,1,0,0
1592,-0.00368631,0.531554,1,0,0,-0.00368631,0.531554,1,0,0,-0.00368631,0.531554,1,0,0
1593,-0.00358274,0.544228,1,0,0,-0.00358274,0.544228,1,0,0,-0.00358274,0.544228,1,0,0
1594,-0.00348173,0.556845,1,0,0,-0.00348173,0.556845,1,0,0,-0.00348173,0.556845,1,0,0
1595,-0.00338321,0.569396,1,0,0,-0.00338321,0.569396,1,0,0,-0.00338321,0.569396,1,0,0
1596,-0.00328714,0.581875,1,0,0,-0.00328714,0.581875,1,0,0,-0.00328714,0.581875,1,0,0
1597,-0.00319346,0.594274,1,0,0,-0.00319346,0.594274,1,0,0,-0.00319346,0.594274,1,0,0
1598,-0.00310213,0.606587,1,0,0,-0.00310213,0.606587,1,0,0,-0.00310213,0.606587,1,0,0
1599,-0.00301308,0.618807,1,0,0,-0.00301308,0.618807,1,0,0,-0.00301308,0.618807,1,0,0
1600,-0.00292628,0.630927,1,0,0,-0.00292628,0.630927,1,0,0,-0.00292628,0.630927,1,0,0
1601,-0.00284167,0.642942,1,0,0,-0.00284167,0.642942,1,0,0,-0.00284167,0.642942,1,0,0
1602,-0.0027592,0.654847,1,0,0,-0.0027592,0.654847,1,0,0,-0.0027592,0.654847,1,0,0
1603,-0.00267883,0.666635,1,0,0,-0.00267883,0.666635,1,0,0,-0.00267883,0.666635,1,0,0
1604,-0.0026005,0.678302,1,0,0,-0.0026005,0.678302,1,0,0,-0.0026005,0.678302,1,0,0
1605,-0.00252418,0.689843,1,0,0,-0.00252418,0.689843,1,0,0,-0.00252418,0.689843,1,0,0
1606,-0.00244981,0.701254,1,0,0,-0.00244981,0.701254,1,0,0,-0.00244981,0.701254,1,0,0
1607,-0.00237736,0.71253,1,0,0,-0.00237736,0.71253,1,0,0,-0.00237736,0.71253,1,0,0
1608,-0.00230678,0.723668,1,0,0,-0.00230678,0.723668,1,0,0,-0.00230678,0.723668,1,0,0
1609,-0.00223802,0.734664,1,0,0,-0.00223802,0.734664,1,0,0,-0.00223802,0.734664,1,0,0
1610,-0.00217105,0.745514,1,0,0,-0.00217105,0.745514,1,0,0,-0.00217105,0.745514,1,0,0
1611,-0.00210583,0.756216,1,0,0,-0.00210583,0.756216,1,0,0,-0.00210583,0.756216,1,0,0
1612,-0.00204231,0.766766,1,0,0,-0.00204231,0.766766,1,0,0,-0.00204231,0.766766,1,0,0
1613,-0.00198045,0.777163,1,0,0,-0.00198045,0.777163,1,0,0,-0.00198045,0.777163,1,0,0
1614,-0.00192022,0.787403,1,0,0,-0.00192022,0.787403,1,0,0,-0.00192022,0.787403,1,0,0
1615,-0.00186157,0.797485,1,0,0,-0.00186157,0.797485,1,0,0,-0.00186157,0.797485,1,0,0
1616,-0.00180448,0.807406,1,0,0,-0.00180448,0.807406,1,0,0,-0.00180448,0.807406,1,0,0
1617,-0.0017489,0.817166,1,0,0,-0.0017489,0.817166,1,0,0,-0.0017489,0.817166,1,0,0
1618,-0.00169479,0.826762,1,0,0,-0.00169479,0.826762,1,0,0,-0.00169479,0.826762,1,0,0
1619,-0.00164213,0.836194,1,0,0,-0.00164213,0.836194,1,0,0,-0.00164213,0.836194,1,0,0
1620,-0.00159088,0.845461,1,0,0,-0.00159088,0.845461,1,0,0,-0.00159088,0.845461,1,0,0
1621,-0.001541,0.854561,1,0,0,-0.001541,0.854561,1,0,0,-0.001541,0.854561,1,0,0
1622,-0.00149246,0.863494,1,0,0,-0.00149246,0.863494,1,0,0,-0.00149246,0.863494,1,0,0
1623,-0.00144523,0.87226,1,0,0,-0.00144523,0.87226,1,0,0,-0.00144523,0.87226,1,0,0
1624,-0.00139927,0.880858,1,0,0,-0.00139927,0.880858,1,0,0,-0.00139927,0.880858,1,0,0
1625,-0.00135456,0.889289,1,0,0,-0.00135456,0.889289,1,0,0,-0.00135456,0.889289,1,0,0
1626,-0.00131107,0.897551,1,0,0,-0.00131107,0.897551,1,0,0,-0.00131107,0.897551,1,0,0
1627,-0.00126876,0.905646,1,0,0,-0.00126876,0.905646,1,0,0,-0.00126876,0.905646,1,0,0
1628,-0.0012276,0.913574,1,0,0,-0.0012276,0.913574,1,0,0,-0.0012276,0.913574,1,0,0
1629,-0.00118758,0.921336,1,0,0,-0.00118758,0.921336,1,0,0,-0.00118758,0.921336,1,0,0
1630,-0.00114865,0.928931,1,0,0,-0.00114865,0.928931,1,0,0,-0.00114865,0.928931,1,0,0
1631,-0.00111079,0.936361,1,0,0,-0.00111079,0.936361,1,0,0,-0.00111079,0.936361,1,0,0
1632,-0.00107398,0.943626,1,0,0,-0.00107398,0.943626,1,0,0,-0.00107398,0.943626,1,0,0
1633,-0.00103819,0.950728,1,0,0,-0.00103819,0.950728,1,0,0,-0.00103819,0.950728,1,0,0
