-0.7813762426376343,1.204984784126282,-0.6612971425056458,0.2752141058444977
-0.7725889682769775,1.192554831504822,-0.6514375805854797,0.2436088472604752
-0.7489898204803467,1.165525197982788,-0.6286683082580566,0.1710267663002014
-0.7499809265136719,1.137665867805481,-0.6106970906257629,0.09618138521909714
-0.7623313069343567,1.121976613998413,-0.6011384725570679,0.04022854194045067
-0.7902981042861938,1.125806331634521,-0.6045620441436768,0.03163525462150574
-0.8567701578140259,1.143211722373962,-0.6591513752937317,0.06814868748188019
-0.888121485710144,1.188046932220459,-0.7178291082382202,0.1369273513555527
-0.8807699084281921,1.253153920173645,-0.7817632555961609,0.224963903427124
-0.8642433285713196,1.328664779663086,-0.8606340289115906,0.3262578845024109
-0.8169928193092346,1.415214776992798,-0.8950245976448059,0.4381031095981598
-0.7646071910858154,1.496668457984924,-0.8869771957397461,0.5383106470108032
-0.7328896522521973,1.570601224899292,-0.8752765655517578,0.6283959746360779
-0.7457412481307983,1.637707233428955,-0.8575853705406189,0.7264696955680847
-0.7868144512176514,1.704082489013672,-0.8523591160774231,0.8344746828079224
-0.8540505170822144,1.77167534828186,-0.8721597790718079,0.958997905254364
-0.9623092412948608,1.839718699455261,-0.9237980842590332,1.112184286117554
-1.052723407745361,1.913497805595398,-0.9847814440727234,1.280900359153748
-1.123842239379883,1.983346939086914,-1.05346417427063,1.457328915596008
-1.194483280181885,2.046701908111572,-1.143076539039612,1.633176803588867
-1.221489071846008,2.113686084747314,-1.215683460235596,1.808040738105774
-1.219938278198242,2.170251131057739,-1.272024035453796,1.964724063873291
-1.216338515281677,2.208104372024536,-1.332046151161194,2.104191541671753
-1.209112882614136,2.218290567398071,-1.370152592658997,2.218899965286255
-1.192672610282898,2.19707465171814,-1.382246732711792,2.300187587738037
-1.176615834236145,2.140270948410034,-1.365978002548218,2.337885856628418
-1.138273596763611,2.055421829223633,-1.297134399414062,2.329253673553467
-1.0493483543396,1.94855260848999,-1.162249684333801,2.276901960372925
-0.9160809516906738,1.826740264892578,-0.9895952343940735,2.183055877685547
-0.7571595311164856,1.701176404953003,-0.8115631937980652,2.068725347518921
-0.5876959562301636,1.568251729011536,-0.6630036234855652,1.948445796966553
-0.4382847249507904,1.423399806022644,-0.5490089058876038,1.816397309303284
-0.312888503074646,1.27523136138916,-0.4339994490146637,1.68078339099884
-0.2075762152671814,1.132082343101501,-0.3039217591285706,1.54193902015686
-0.1132612302899361,0.9952359199523926,-0.1762267798185349,1.4053875207901
-0.04520246386528015,0.8630553483963013,-0.04609791561961174,1.280649423599243
0.04247291758656502,0.7434234619140625,0.08780144900083542,1.16504979133606
0.1453295052051544,0.6303455233573914,0.228212296962738,1.055566549301147
0.2496144473552704,0.5129340887069702,0.3467916548252106,0.9428380727767944
0.4008769989013672,0.4132322669029236,0.4825848937034607,0.8294591307640076
